unit,time,y,x_linear,x_nonlinear,x_null,x_common,common_factor,scenario
U01,1,0.32837003423119776,-0.48916832199289184,1.326086245841646,0.8511721492673416,0.15700752995909134,-0.05462298968440417,mixed
U01,2,-0.934073783941963,-1.8362691011417145,-1.201933677916043,0.3766690523861149,-0.6426856730103605,-0.4366168535068683,mixed
U01,3,-1.230376246612776,-0.15859694478589642,-1.363835262898629,1.061137573924075,-2.02656830782395,-1.4229500022092694,mixed
U01,4,-0.011736384847511105,0.6518416031513914,0.47783606804313783,1.2231688975522197,-0.5837277430049471,-0.49770224615293157,mixed
U01,5,1.2283204002014134,0.9392482186493649,1.1810143410604927,-0.5679854222901453,-0.20760041119258038,-0.07884794491080746,mixed
U01,6,2.8399888348700744,0.5289388821741352,0.4794574295736489,-1.2374230246388234,0.5752919147319555,0.12238031910947256,mixed
U01,7,2.1179690616637696,0.46340456202099806,0.458499022827288,-0.8705028706121828,0.7513401227272161,0.797413458422104,mixed
U01,8,-0.26419637109221156,-0.5472946276861139,0.20820019652531024,0.8452149848784666,-0.9466847360421928,-0.5342124077557633,mixed
U01,9,-1.7042992700544288,-1.687732623583079,1.1510276814711322,-0.5296219894889596,-1.2513068186346967,-0.7506849473189903,mixed
U01,10,-2.4555337683336997,-1.9257396614051876,0.47453594743742666,0.23016939326165906,-2.0033938291318982,-1.4087233096132605,mixed
U01,11,-2.0899223858176885,0.09739988510076794,-2.036897519908413,0.49568127597556844,-0.07740366654362127,-0.037078557450776595,mixed
U01,12,1.1222284788992174,0.871409772737847,0.12730698845538244,1.0153400515732312,0.1244470871740748,0.03411356547241953,mixed
U01,13,0.43266303833505226,0.49578334858323625,-0.43972447233315526,1.3714149095996826,0.04434380217347361,-0.05440089668035605,mixed
U01,14,-0.008441384805955915,-1.2514422796225981,-0.7929201459764353,0.38661114749024894,-0.23485870800872324,-0.2876867968020399,mixed
U01,15,-1.298715030517928,0.7759195681604163,0.35135127333018185,-0.2527256862331936,0.30974320560196733,0.35775635719525534,mixed
U01,16,-0.8018678706202977,0.2368228073711728,0.9976535862135416,0.19462557466365366,-0.9766805979803038,-0.7229541663863079,mixed
U01,17,-0.17606747406534845,0.22731737749783093,-0.43862529384893933,0.2718759659411953,0.9548316925207548,0.6015126014559709,mixed
U01,18,-1.6447125383517136,1.1200129941883568,-0.3519706968483878,0.7526329391314401,0.2393479854905845,-0.03758759327158634,mixed
U01,19,-2.5392239292977834,1.3736913930304653,0.0010626099883367657,0.5741758558253509,0.6282009046426873,0.5598136240528283,mixed
U01,20,-1.5307248532782847,0.9687392338877394,-1.1379166707709987,1.805736596544099,-0.5779520843026767,-0.582730181581894,mixed
U01,21,0.406828704449276,0.0008622612923823159,-0.463695432378544,2.5778304018442113,0.8580600638517504,0.5220181286833367,mixed
U01,22,-0.4072350824526073,0.3947236430927784,-1.2930648238772433,1.2318873400573205,1.2087076981326645,0.718791960215085,mixed
U01,23,1.0814435663443867,0.8845586931754654,-0.015125896655355853,1.3499765531310663,0.9517629790488851,0.8392197527611169,mixed
U01,24,1.0699738816631101,1.147544221027621,-0.5986140375576265,2.3369374784087817,1.395883771263802,1.2129976268937894,mixed
U01,25,0.04263902322597324,1.6673748266918267,-0.19141328611310549,-0.30885962786787247,0.6191261859531759,0.6452881371169323,mixed
U01,26,0.34323264652516994,-0.8040314519978252,-1.3438072377938775,-2.5924990690541483,0.2954870498708227,0.5699539810121984,mixed
U01,27,1.4223226445598243,-0.214528743377583,-1.8228459106854644,-0.9675624732077006,0.4810641177774174,0.49521236330254437,mixed
U01,28,3.20997841660039,-0.05639789461299858,-0.4823949202544381,0.6902457106954648,0.7753299700531014,0.6496847940324266,mixed
U02,1,0.2774950174265848,-0.6560426110284474,-1.2645056023214662,0.8312236718477889,-0.23043501316204557,-0.05462298968440417,mixed
U02,2,-1.2872837762695444,-0.3952029326946255,-1.6381768467552962,1.0829522371772327,-0.10983216909325422,-0.4366168535068683,mixed
U02,3,0.550701414650644,-0.5544343076300208,-0.4685681844487669,1.9357595338080889,-1.4629511764767524,-1.4229500022092694,mixed
U02,4,-0.5365628856157291,0.2082954808552235,-0.5711340021941238,1.132162436595781,-0.39680835993232366,-0.49770224615293157,mixed
U02,5,1.9597677071565238,-0.278265297673172,-0.7898703828219588,0.9717099936560978,-0.18338865032476362,-0.07884794491080746,mixed
U02,6,1.2873139141192995,-0.27411991040065753,-0.34085344373361326,-0.6626643631650995,0.032331735051689625,0.12238031910947256,mixed
U02,7,0.5818136849781075,0.11726771461002329,-0.6783331382799486,1.4862684911044333,0.33476141550258753,0.797413458422104,mixed
U02,8,0.0020902343693395484,-0.574627351409321,0.8535937133616214,0.7921834231563574,-0.89624466111628,-0.5342124077557633,mixed
U02,9,0.14511284706883298,-0.5699530691003685,1.224631348651202,0.6113144147140674,-0.5862118346774067,-0.7506849473189903,mixed
U02,10,1.2411890683069673,-0.9105382165924703,1.2669000841199167,-1.9613343565941712,-1.526555434825021,-1.4087233096132605,mixed
U02,11,1.0584963915129841,1.053963423152814,2.2234658862294987,-1.7418124595062945,-0.2685055314334904,-0.037078557450776595,mixed
U02,12,3.9205056108168814,-0.18885615615343004,1.0900304269075065,-0.6936254349955614,-0.5025096471291868,0.03411356547241953,mixed
U02,13,3.917222890695141,-0.373774731826212,0.9702898688446013,-0.23196593767847054,0.2049693360361547,-0.05440089668035605,mixed
U02,14,0.4199406679358495,-1.014779089934601,0.5231384052494975,0.9595897336836539,-0.2500011782235814,-0.2876867968020399,mixed
U02,15,-0.2128681947033538,-0.9632678578795377,0.4438890819251631,-1.6029758517272057,0.7425680913519177,0.35775635719525534,mixed
U02,16,-1.8051725885840242,-0.763377172591708,-0.4700076260725606,0.5616197171886006,-0.30954053672304793,-0.7229541663863079,mixed
U02,17,-0.6967121644153094,-0.07671522312715885,0.39849905431976296,1.1375919007326294,0.8363953478850075,0.6015126014559709,mixed
U02,18,-0.8006635409343437,-0.7011297780650863,0.708522396055694,-2.8849028007742334,-0.26706770791926515,-0.03758759327158634,mixed
U02,19,-0.9865437101541062,-0.8230229195076643,0.8622802348522989,-1.016724517042007,0.4612460148580023,0.5598136240528283,mixed
U02,20,-1.2605140741955088,-0.31395477722533544,1.3780514193611082,0.29461776674361717,-0.44952600811386856,-0.582730181581894,mixed
U02,21,0.15227672414913423,0.2820867494705595,1.6078747487238263,0.811018229603283,-0.14318161275565344,0.5220181286833367,mixed
U02,22,1.906332057436825,-0.3244137079662406,-0.6103381457678998,-0.13365149611545313,0.4378161843651174,0.718791960215085,mixed
U02,23,-0.0069813395261904,0.4065768230497555,-1.2051296126622355,0.5952045483417617,1.2776100714057221,0.8392197527611169,mixed
U02,24,0.13691921423019981,0.8315948437205257,-0.5382960615253352,-0.22685261470056012,1.1120252070369785,1.2129976268937894,mixed
U02,25,1.4656877323123685,1.6579920642972075,0.9220951808695038,0.34124616777382966,1.1634334816058254,0.6452881371169323,mixed
U02,26,1.9852960374419322,1.6083993707296311,0.38891471843357495,1.5737073491127485,0.776104487454641,0.5699539810121984,mixed
U02,27,2.2793558433554932,0.25285742427890895,0.7780784211142873,0.7560851745068837,0.724279768390391,0.49521236330254437,mixed
U02,28,1.2414518731032906,-0.5153699003438835,-0.3467079604191786,-1.6347260384637892,0.1993614234325376,0.6496847940324266,mixed
U03,1,0.0027861741001847795,0.8089607974460105,-0.3809210026858558,0.3015293922604383,0.2302701700623795,-0.05462298968440417,mixed
U03,2,0.6118182344832619,-0.04520100950314286,1.5885357220900522,0.3462182557780848,-0.05070461914441893,-0.4366168535068683,mixed
U03,3,-0.35992791237421307,-0.9293870177821791,0.15442288275330385,1.5000171360884553,-2.0354123522569303,-1.4229500022092694,mixed
U03,4,-1.1815818941130796,1.9667119672836895,0.07519098848816641,-0.20627796908112617,-0.8529117736304651,-0.49770224615293157,mixed
