unit,time,y,x_linear,x_nonlinear,x_null,x_common,common_factor,scenario
U01,1,-0.7291692904883884,1.8446671956982417,0.3944143604032577,-0.09270683712474327,1.7631629077424418,1.484535790395204,null
U01,2,-3.271398073480777,1.9066239476756275,-0.7653315089814401,1.1086448640742248,0.5762861969186615,-0.23801188650494398,null
U01,3,-1.5361042405499823,-0.29803923575769586,-1.5279863681060188,0.07540604385658961,-0.03298980808131424,-0.6107561981949563,null
U01,4,-0.6957756995452327,-0.14065218439796173,-1.7278759588960688,0.4681607225497772,-0.6209604644063511,-0.542755691517841,null
U01,5,-0.7483768473273118,-0.9071805227773061,-0.3317946085387452,-0.6735991858154067,-0.0377534340120293,-0.40209681567600264,null
U01,6,-1.5300954105249063,-0.6908208393519505,-1.0856794958811666,0.48205602584247387,0.22304152673358957,0.23140405572926548,null
U01,7,-0.09214038643574751,-1.1190698404517263,-0.6015826162156064,0.39784700879289747,0.6151697363034329,0.20068378872035533,null
U01,8,0.8622230326305523,-0.5743559628588322,0.35681573711639103,1.0654059051429545,0.649890393717013,0.1399679765160161,null
U01,9,-1.9710528962767915,-1.2182935462585989,0.28979524703749726,0.35310740923276596,-0.4229961049041039,-0.3229892874050805,null
U01,10,-2.3517507132465916,1.0184074534041148,0.5200888656479632,0.06948057429854007,-0.03317048785995319,0.379690911142172,null
U01,11,-4.767840020020939,0.8503369852723786,-0.05480744423106648,0.08963589136608588,-1.6499439106840803,-1.2664615865007853,null
U01,12,-2.9754957273009626,0.7162149484631717,-0.2933893123813553,-0.651592820784992,-0.21894952893691588,-0.5840242228249731,null
U01,13,-2.6780828226837246,1.6007641269801316,1.0910313004488357,-1.5893516611305532,0.16038014286568142,0.4309718266481071,null
U01,14,-4.400237638007963,-0.42255250025681085,0.18527323537960516,-2.874835187053683,-0.7403020298572573,-0.5828291267641412,null
U01,15,-2.9840086268923556,0.06488370520776549,0.6778096485046459,-0.6746174062502976,0.3383434233075372,0.21706534000511596,null
U01,16,-1.5303620285918726,1.1559859851812273,-0.6504502894053459,0.9245142364252698,0.12253087322639777,0.5649031751706877,null
U01,17,-1.2071666758456174,1.8695627581379404,-0.36637249588525356,1.4076286551878474,0.9275306706768568,0.9484384530354499,null
U01,18,-0.6755055371415891,0.3322929114139242,0.2944063592908771,-0.21032492851579876,1.2749270748109394,0.8979885901033888,null
U01,19,-1.605145940368746,-0.06654740065727915,0.6945957297859886,-1.7731670935515325,1.4917622060166837,1.1311788564995626,null
U01,20,-2.122068883338761,0.6127564303355346,-0.7348895279488787,-0.5978650044898086,-0.04124274217170332,0.3214846536074446,null
U01,21,-1.2300681261899558,-0.18651281632555147,0.03413856890561365,0.34609191251149196,0.4593595432173871,0.4442616886521753,null
U01,22,-1.3005375183053212,-0.4068518187935447,-0.09443842124979773,0.17853380095724372,0.11233243801094916,0.6364928240198362,null
U01,23,-0.6056832095370894,0.8859421784072363,0.5651886297114053,-1.2477649100522679,1.0276932654804312,1.3881366721792574,null
U01,24,0.3217896204979568,-0.0662657917477831,-0.6469058385660101,0.0831348985047819,1.718397581268055,1.5420017231063992,null
U01,25,-0.10823356863306505,1.0912831336559599,1.5846463057138744,-0.7305923199673634,2.2274623736941654,1.496906703193291,null
U01,26,-0.6953108561166436,-0.7815888608499149,0.9192441245874595,0.22012507105408424,0.170676349649733,0.49670832867060405,null
U01,27,0.5523839779533984,-0.6632356680715535,1.5551525846971763,0.8728160834583147,0.12855952355195677,0.6663725411229555,null
U01,28,-1.7814586127872092,-0.46580489312280293,1.1391247133867761,-0.6078416409746371,0.2135754248757374,0.3377293761310093,null
U02,1,2.009139131916953,1.476652516037065,1.0152495440010907,1.1560180022923527,1.8623524927145854,1.484535790395204,null
U02,2,2.3555572116531973,1.5324741654595446,0.35620977470171156,0.9700575348991988,-0.09304235463654698,-0.23801188650494398,null
